KEY,Title,Name,Year,abstract,Source,MatchScore,DOI,URL,Venue,Entry,Primary_SDG,Primary_SDG_Score,Primary_SDG_Relevant,Primary_SDG_Semantic_Matched_Keywords
d026a6cd9886b421533917985bd48440ec9ea71e,A Bound on the Cost of a Simple Policy in a Dual Sourcing Inventory System,"Seshadri, Sridhar",forthcoming,"We study the problem of managing an inventory system with two supply sources which differ in their lead times and unit prices. We consider a simple class of policies called Tailored Base-Surge Policies for managing this system. These policies order a constant amount in every period from the slow supplier and order up to a target level in every period from the faster supplier. We add
to this class the policy of sourcing exclusively from the slow supplier. We show that the ratio of the cost of the best policy within this class to the cost of the optimal policy (over all admissible policies) is bounded above by a constant, 1 + 1/√2, when the demand distribution is normal. We develop a new method for bounding the ratio and establish insights into the behavior of dual sourcing systems under a novel parametrization of costs.",Semantic Scholar,92.8205128205128,10.4103/ijpn.ijpn_11_22,https://www.semanticscholar.org/paper/804edcf0dccf279a9eed4afd791f9cf6a18c1133,Indian Journal of Pain,"Devalkar, S., Janakiraman, ., & Seshadri, S.  A Bound on the Cost of a Simple Policy in a Dual Sourcing Inventory System. Operations Research Letters .",Goal 10,0.03584817035915527,False,
bcf3a7754a40f00cfdf9367c4d299bb816ecd969,Leveraging Social Media for COVID-19 Response: Insights from a Data Competition,"Seshadri, Sridhar",forthcoming,"The COVID-19 pandemic accelerated the adoption of digital platforms across various sectors, notably in education and healthcare, with remote learning and social media emerging as pivotal tools for communication and crisis management. Social networks played a crucial role in disseminating critical information, combating misinformation, and fostering community engagement. Recent research underscores the significance of social media in shaping public behavior towards adopting protective measures against COVID-19, yet quantifying its precise impact remains challenging due to the complexity of social relationships and diverse information sources. Multimodal data generated by social media platforms presents opportunities for more insightful Machine Learning (ML) models, but also poses technical challenges in data integration and interpretation. Leveraging crowdsourcing, we organized a data science competition aimed at forecasting COVID-19 positivity rates and identifying factors influencing its spread using infection and social media data. The competition facilitated collaborative problem-solving and provided actionable insights for public health communication and policy-making. This study outlines the competition structure, methodologies employed by participants, key findings, and implications for future pandemics and public health crises.",Semantic Scholar,95.8730158730159,10.53685/jshmdc.v5i1.227,https://www.semanticscholar.org/paper/3e5f7f15c46ddf4d2c8df446c6e5a9ff835c40d8,Journal of Shalamar Medical &amp; Dental College - JSHMDC,"Ahsen, M., Khandelwal, A., Subramanyam, R., Ivanov, A., Mukherjee, U., Sumkin, D., & Seshadri, S.  Leveraging Social Media for COVID-19 Response: Insights from a Data Competition.",Goal 1,0.06926815231317254,True,COVID-19 impact; disease outbreaks
74bbdd87ccd00e343902276719b54f2278127979,Optimal Processing and Trading for a Commodity in the Presence of Inventory Conversion Flexibility and Random Supply,"Seshadri, Sridhar",forthcoming,"This paper presents a decision support system used by an agricultural cooperative in the Indian states of Andhra Pradesh and Telangana to optimize the purchase, blending, sale, and storage of groundnuts for maximum profit. The cooperative buys raw groundnuts (input commodity) from member farmers and processes them into multiple grades of groundnut seeds (output commodity). These may then be blended to create intermediate grades to exploit arbitrage opportunities. The cooperative sells part of the output on the spot market while storing the rest for future periods. A key challenge is the random supply of input commodity—driven by the cooperative’s obligation to accept all member produce—and the option to blend the output. Unlike prior work, this study examines blending across a multiperiod planning horizon, a novel aspect in operations management literature. The problem is modeled as a dynamic program over a harvest season. We analyze the structure of the optimal value function and decisions and find that the function is not separable in input and output inventories, which complicates the identification of optimal solution. However, in special cases such as when blending is disallowed, the function simplifies. An efficient computational procedure is developed for the general case. Using real cooperative data, we demonstrate that multiperiod blending significantly boosts profits—by 100–900%, or Indian National Rupees 1.94–17.46 million annually—highlighting the value of this approach.pounds.",Semantic Scholar,92.0526315789474,10.71431/ijrpas.2025.4517,https://www.semanticscholar.org/paper/d73486fe3a657e974d80145b3c4fd7ef91ece365,International Journal of Research in Pharmacy and Allied Science,"Bhandari, A., Sapra, A., Sastry, T., & Seshadri, S.  Optimal Processing and Trading for a Commodity in the Presence of Inventory Conversion Flexibility and Random Supply. Production and Operations Management .",Goal 2,0.01741657947688532,False,food commodity markets
891e0c4d66f07bb1d748487758b322253d279b08,Optimal Timing of Inventory Decisions with Price Uncertainty,"Seshadri, Sridhar",forthcoming,"What is the optimal timing of inventory investment for a firm when its forecasts of demand and price improve with time but are correlated with the prices of traded assets in the financial markets? We consider this problem using a single period inventory model where demand and price are realized at time T and the stocking decision may be made at any time in the interval [0, T ]. The processes for the firm's value as well as that of the market evolve as geometric Brownian motions. We show that the right to make the optimal inventory decision is a modified American-style option. However, since the stochastic variables defining the forecasts of demand and price are not tradeable, we cannot use standard dynamic hedging arguments in the Black-Scholes-Merton sense. Therefore, we use a risk-adjusted valuation approach for incomplete markets to determine the optimal timing strategy. Our model provides results regarding the value of the option to postpone inventory procurement as a function of the key parameters: the market price of risk, the volatilities of price and demand, the correlation between these two variables and the return on the market portfolio, and the procurement cost. We illustrate the empirical validity of our model by testing it on firms in the gold mining industry. Thus, we shows that our model provides new evidence on the correlation between days of inventory and price volatility.",Semantic Scholar,93.4831460674157,10.1287/msom.2023.0329,https://www.semanticscholar.org/paper/6419db17987b3abb63501aeec2567f69dffb6c62,Manufacturing & Service Operations Management,"Osadchiy, N., Gaur, V., Seshadri, S., Subrahmaniam, M., & , .  Optimal Timing of Inventory Decisions with Price Uncertainty. Production and Operations Management .",Goal 2,0.01635189821871442,False,
dc597b2fcbca58c6597ecd00a98822cfe3f58e0f,Managing Flexibility in Supply Chains: Mathematical Analysis of Dual Sourcing Systems,"Seshadri, Sridhar",2024,"Abstract Accepted by: Konstantinos Nikolopoulos The COVID 19 pandemic forced supply chain managers to explore different ways to cope with rapid changes in supply, manufacturing, distribution and demand. The lessons learnt from that experience is that flexibility in responding to demand and modularity must be planned at every stage. Along with planning, we argue that execution becomes challenging and is equally important to consider when making plans. We illustrate with a broad category of flexibility and modularity, dual sourcing, and how management mathematics can be used to manage these systems and understand the cost of execution. Dual sourcing has been used to manage the trade-off between cost and responsiveness by firms and has received considerable attention in academic literature. It is known that except in special cases, the optimal sourcing policy does not have an easy structure that is practically appealing and can be used by managers. Over the last decade and half, researchers have developed various management mathematics techniques and analyzed the performance of heuristic policies. This paper presents a discussion of the results in a few key papers related to the dual-sourcing inventory management problem and recent distribution free results in asymptotic regions. The asymptotic regimes considered include systems where the lead-time from the slower supplier is significantly higher than that from the closer, faster supplier and conditions where the unit cost of procurement is significantly higher compared to the unit cost of carrying inventory. These regimes represent different conditions about how valuable or costly using the faster supplier is and illustrate the value of simple heuristic policies and characterize the cost of these heuristics. The key learnings are that optimal ordering decisions may be robust to misspecification of demand distribution and managers only need summary statistics, such as the average and standard deviation of demand to determine the order quantities from the different suppliers. Managers could also consider ways to roll out new planning and control systems for managing multiple suppliers.",Crossref,90.58823529411765,10.1093/imaman/dpae019,https://doi.org/10.1093/imaman/dpae019,IMA Journal of Management Mathematics,"Devalkar, S., & Seshadri, S. (2024). Managing Flexibility in Supply Chains: Mathematical Analysis of Dual Sourcing Systems. IMA Journal of Management Mathematics, Oxford University Press , 35 (4), 557-571. link >",Goal 12,0.01832037922922045,False,sustainable supply chains
bdc612408c260581b28b75f575dc047e3af8f217,Scheduling Spots on Television,"Seshadri, Sridhar",2023,"Scheduling Advertising on Cable Television Advertisement scheduling is a daily essential operational process in the television business. Efficient distribution of viewers among advertisers allows the television network to satisfy contracts and increase ad sale revenues. Ad scheduling is a challenging multiperiod, mixed-integer programming problem in which the network must create schedules to meet advertisers’ campaign goals and maximize ad revenues. Each campaign must meet a specific target group of viewers and a unique set of constraints. Moreover, the number of viewers is uncertain. To solve this problem, S. Souyris, S. Seshadri, and S. Subramanian develop and implement a practical approach that combines mathematical programming and machine learning to create daily schedules. According to standard business metrics and the small integer programming gap, these schedules are of high quality. Using their methods, leading networks in the United States and India experience a 3% to 5% revenue increase, which translates to about $60 million annually for one prominent user.",Crossref,88.88888888888889,10.1287/opre.2022.2430,https://doi.org/10.1287/opre.2022.2430,Operations Research,"Seshadri, S., Sebastian, S., & Sriram, S. (2023). Scheduling Spots on Television. Operations Research .",Goal 9,0.007198521895907678,False,
37c05183215e0605d6c9c5921a17f262e10f36b8,Variations of the Bullwhip Effect Across Foreign Subsidiaries,"Seshadri, Sridhar",2022,"Problem definition: We investigate variations of the bullwhip effect across foreign subsidiaries and explore how it is affected by various features of foreign subsidiaries. Academic/practical relevance: During the era of global supply chain restructuring, researchers and executives of multinational firms should understand variations of the foreign subsidiary’s bullwhip effect, given that its reduction is a key strategy for coordinating supply chains. Methodology: Our work is based on a balanced panel data set of Korean-owned subsidiaries that provides distinguishable information on subsidiary purchases. It enables us to estimate an alternative measure for the bullwhip effect by the ratio of purchase volatility to demand volatility and compare it with the traditional measure of the ratio of production volatility to demand volatility. Results: Our alternative measure differs significantly from the traditional measure and better reflects the prevalence of the bullwhip effect across foreign subsidiaries. Using this new measure, we find that the bullwhip effect is strongly affected by country-specific factors and foreign subsidiary-specific factors. These findings support not only previous analytical findings on the bullwhip effect but also provide new remedies to reduce the bullwhip effect. Managerial implications: Our study advises managers of multinational firms. First, although locating foreign subsidiaries in developing countries tends to reduce production costs, it could instead increase the bullwhip effect, especially for politically unstable countries or those with lower import penetration. Second, we provide empirical evidence that relocating a subsidiary to a country close to its main suppliers or to one that incurs lower transportation costs will reduce the bullwhip effect. Finally, deploying expatriate managers and wholly owning the subsidiary are recommended strategies to reduce the bullwhip effect of foreign subsidiaries. Funding: This work was supported by Yonsei University [Grants 2019-22-0006, 2020-22-0089, and 2021-22-0072] and Hankuk University of Foreign Studies [Grant 2022]. Supplemental Material: The online appendices are available at https://doi.org/10.1287/msom.2022.1137 .",Crossref,100.0,10.1287/msom.2022.1137,https://doi.org/10.1287/msom.2022.1137,Manufacturing &amp; Service Operations Management,"Lee, S., Park, S., & Seshadri, S. (2022). Variations of the Bullwhip Effect Across Foreign Subsidiaries. Manufacturing & Service Operations Management , 25 (1).",Goal 17,0.02351531114669371,False,
1113d10687ddaa20f010720a798338399f1147d3,Introduction to the Special Issue on OR Models for Developmental Studies,"Seshadri, Sridhar",2021,"The increasing use of OR models and frameworks for evaluating policy alternatives and conducting impact studies is a welcome sign of the convergence of Operations Research/Operations Management (OR/OM) research, data analytics, and policy studies. This special issue aims to recognize and publish high-quality and impactful research—data-driven, empirical, and theoretical models—related to operations research/operations management focused on economic development. We suggested that the topics include education, sustainable development, healthcare, and environmental studies but should pertain to OR/OM research and feature original research contributions. Papers dealing with theoretical or empirical analyses and those that rely on data-driven model formulations and studies were of particular interest. All submitted manuscripts were reviewed in a manner consistent with the NRL editorial policy, with the review team consisting of the guest editor, associate editors, and reviewers selected by the AEs. All submitted articles needed to address a critical developing economy problem, contain the rigor emphasized in the editorial statement of NRL, and articulate managerial relevance. We received 20 original articles for the special issue, and seven were accepted for publication. These accepted articles are grouped into three unique themes: planning and managing large events, optimal demand allocation, pricing, product design to enhance economic development, and planning and managing the agricultural sector. We summarize the papers below and conclude with a call for continued research in this area.",Semantic Scholar ,82.58064516129032,10.1002/nav.22024,https://www.semanticscholar.org/paper/eb4d030d7d84d8664467a20e605b8b6212f430be,Naval Research Logistics,"Sohoni, M., & Seshadri, S. (2021). Introduction to the Special Issue on OR Models for Developmental Studies. Naval Research Logistics , 68 (8), 991-994.",Goal 12,0.05136108497178241,True,sustainable agriculture
b5535c6e33596419603af006aae6a48a5072018b,"Nonnegativity of a Quadratic Form with Applications to Panel Data Estimation, Forecasting and Optimization","Seshadri, Sridhar",2020,"For a symmetric matrix B, we determine the class of Q such that Q t BQ is non-negative definite and apply it to panel data estimation and forecasting: the Hausman test for testing the endogeneity of the random effects in panel data models. We show that the test can be performed if the estimated error variances in the fixed and random effects models satisfy a specific inequality. If it fails, we discuss the restrictions under which the test can be performed. We show that estimators satisfying the inequality exist. Furthermore, we discuss an application to a constrained quadratic minimization problem with an indefinite objective function.",Crossref,93.89671361502347,10.3390/stats3030015,https://doi.org/10.3390/stats3030015,Stats,"Pochiraju, B., Seshadri, S., Thomakos, D., & Nikolopoulos, K. (2020). Nonnegativity of a Quadratic Form with Applications to Panel Data Estimation, Forecasting and Optimization. Stats , 3 185-202.",Goal 10,0.1036341548233865,True,economic inequality
2f5d351a2427ec2bf45a363b62e605a0aebdc9b7,A demand partitioning framework to reserve production for small enterprises,"Seshadri, Sridhar",2020,"Abstract The reservation of goods to be produced in the micro, small, and medium enterprises (MSME) sector, in the early years after India's independence, addressed the dual needs of development of the industrial sector and production of goods. However, these industrial policies created an incentive for firms to remain small so that they can continue to avail of the benefits provided by the Government. On the positive side, the MSMEs typically employ more labor intensive production processes and consequently contribute significantly to the provision of employment opportunities, generation of income, and poverty reduction. But, on the negative side, the policies have also partly facilitated the creation of a divide in terms of productivity between the MSMEs and large sized firms. In particular the policy raises important questions for a firm auctioning supply contracts among suppliers with a significant cost differential. In this paper we propose an idea to allocate supply contracts wherein a manufacturing firm partitions the stochastic demand into mutually exclusive portions and awards each portion to a different supplier. We characterize such an optimal procurement mechanism when there are two types of suppliers and an arbitrary number of demand portions. We show that the optimal procurement may require the manufacturer to intentionally withhold some demand portion, and this arises when one type of supplier is considerably inefficient in serving a demand portion. We extend our analysis to the cases with multiple types with two suppliers and two types with multiple suppliers. The optimal partition is composed of at most six contiguous demand portions, and it may include a detrimental demand portion that only generates a negative expected payoff to both supplier types. Our demand partitioning mechanism leads to a strictly higher manufacturer's expected payoff than the conventional winner‐take‐all case unless one supplier type completely dominates the other. We present numerical experiments that indicate when such a mechanism holds the greatest advantage for the buyer.",Crossref,100.0,10.1002/nav.21953,https://doi.org/10.1002/nav.21953,Naval Research Logistics (NRL),"Chen, Y., Seshadri, S., & Sohoni, M. (2020). A demand partitioning framework to reserve production for small enterprises. Naval Research Logistics . link >",Goal 9,0.04477496764463836,False,
a9ba039599e16c31b9d6b09cdee8412bb7dddb42,Effect of Financing Costs and Constraints on Real Investments: The Case of Inventories,"Seshadri, Sridhar",2019,"This paper studies the effects of bank credit availability, trade credit and the capital cost on inventory decisions. There are two competing theories on the effect of bank credit lines on investments. While one (Lins et al. 2010) suggests that the primary role played by undrawn credit is to finance new opportunities, the other (Acharya et al. 2014) suggests that undrawn credit serves primarily as a bank monitored liquidity insurance. We attempt to resolve these two conflict views in the context of inventory investments. Using empirical data, we show that the primary role of undrawn credit depends on the individual firm’s financial status. When a firm is financially constrained, its inventory decisions are linked to the additional bank credit available to the firm—echoing the insurance nature of bank credits. On the other hand, when a firm is financially healthy, two other inventory financing factors play more significant roles than undrawn credits. For financially healthy firms, inventory investments are significantly negatively related to the financial cost of inventory and positively related to the credit offered by suppliers. Additionally, we study the financial crisis of 2007–2008 as a systematic shock in the credit market to identify the effects of a firm’s financial credits. We show that during the financial crisis, the inventory turnover and working capital levels of US retailers were related to the availability of bank credit. However, immediately after the crisis, the evidence demonstrates the positive relationship between firms’ inventory level and the trade credit they are offered.",Crossref,100.0,10.1111/poms.13062,https://doi.org/10.1111/poms.13062,Production and Operations Management,"Wu, Q., Muthuraman, K., & Seshadri, S. (2019). Effect of Financing Costs and Constraints on Real Investments: The Case of Inventories. Production and Operations Management , 28 (10), 2573-2593. link >",Goal 17,0.02731418059948885,False,
efaa6c28217d804ff38488cb4d8fd21fa6ca28d9,Optimization Under Supplier Portfolio Risk Considering Breach of Contract and Market Risks,"Seshadri, Sridhar",2018,"We consider a two-period sourcing and production problem. First, a firm (OEM) sources from multiple suppliers who have limited capacity and correlated disruption risk. After the supply is realized, the firm also has access to the spot market for the extra material needed for its production. The firm must decide (1) which suppliers to source from, (2) how much to source from them, and (3) how much to produce and how much to source from the spot market. We formulate this as a stochastic optimization problem to study the tradeoff the firm faces between costs and default risk. In order to incorporate the correlation of the supplier’s default risk, we use the t-copula dependence structure. A contract default is a rare event. Thus, in a Monte Carlo simulation, there is considerable variance around the optimal sourcing quantity. This variance leads to complexity in computing the optimal decision. We find that a diligent combination of importance sampling and conditional Monte Carlo schemes effectively reduces the variance in simulation estimates for the first-order conditions in the stochastic optimization problem. This paper shows that, for a supply chain with correlated default risks, the optimal sourcing problem can be solved by using importance sampling and a conditional Monte Carlo simulation.",Semantic Scholar ,90.0,10.3233/rda-180049,https://www.semanticscholar.org/paper/c6d3ed507ab8d0e9a1ae0a17a46a23a609b7a3b4,Risk and Decision Analysis,"Qi, W., Haksoz, C., Sak, H., & Seshadri, S. (2018). Optimization Under Supplier Portfolio Risk Considering Breach of Contract and Market Risks. Risk and Decision Analysis, Risk and Decision Analysis , 7 77-89. link >",Goal 12,0.01767373120717272,False,
ef815def802024f103da2a574c287f171008e478,Data Science Applications in Indian Agriculture,"Seshadri, Sridhar",2018,"Agricultural supply chains in the developing world face the daunting task of feeding a growing population in the coming decades. Along with the provision of food, sustaining livelihoods, enhancing nutrition and the ability to cope with rapid changes in the environment and marketplaces are equally important to millions of small farmers. Data science can help in many ways. In this article, we outline the beginnings of data science applications in Indian agriculture. We cover various initiatives such as data collection, visualization and information dissemination, and applications of algorithmic data analysis techniques for decision support. We describe one application under development that provides timely price information to farmers, traders, and policy makers.",Crossref,100.0,10.1111/poms.12834,https://doi.org/10.1111/poms.12834,Production and Operations Management,"Devalkar, S., C. Ghosh and A. Mathias, ., & Seshadri, S. (2018). Data Science Applications in Indian Agriculture. Production and Operations Management , 27 (9), 1701-1708.",Goal 2,0.1034565384552435,True,agricultural practices; agricultural productivity; agricultural research; food production; local farmers; resilient agriculture; sustainable agriculture
b72c0d022ac04829734d1cc6e0fdf0e81a2a7bc3,Inventory Sharing in the Presence of Commodity Markets,"Seshadri, Sridhar",2016,"This study investigates the value of inventory sharing in the presence of spot and forward markets. We consider a multi‐period setting where two firms process a common commodity to meet stochastic demands. They can buy and sell the commodity through both the spot and forward markets. They can also share the commodity if one has leftover inventory while the other has excess demand. We first characterize the equilibrium strategies of the two firms. Our analysis reveals that in such a context, the value of inventory sharing is low when the forward price is directly used to value the sharing transactions. We then develop a structured trans‐shipment price scheme that uses a linear combination of the spot and forward prices. We show that this method can substantially increase the value of inventory sharing. Our analysis also reveals that in the presence of liquid spot and forward markets, the value of inventory sharing mainly results from the difference of the transaction costs, and it increases if the market in which firms operate becomes more competitive.",Crossref,100.0,10.1111/poms.12551,https://doi.org/10.1111/poms.12551,Production and Operations Management,"Park, S., Lai, G., & Seshadri, S. (2016). Inventory Sharing in the Presence of Commodity Markets. Production and Operations Management , 25 (7), 1245-1260.",Goal 2,0.01588601275198262,False,food commodity markets
18e077c16d1fb3044f4ef54229f6e3362bf48fe9,Systematic Risk in Supply Chain Networks,"Seshadri, Sridhar",2016,"Industrial production output is generally correlated with the state of the economy. Nonetheless, during times of economic downturn, some industries take the biggest hit, whereas at times of economic boom they reap most benefits. To provide insight into this phenomenon, we map supply networks of industries and firms and investigate how the supply network structure mediates the effect of economy on industry or firm sales. Previous research has shown that retail sales are correlated with the state of the economy. Since retailers source their products from other industries, the sales of their suppliers can also be correlated with the state of the economy. This correlation represents the source of systematic risk for an industry that propagates through a supply chain network. Specifically, we identify the following mechanisms that can affect the correlation between sales and the state of the economy in a supply chain network: propagation of systematic risk into production decisions, aggregation of orders from multiple customers in a supply chain network, and aggregation of orders over time. We find that the first effect does not amplify the correlation; however, the latter two intensify correlation and result in the amplification of correlation upstream in supply networks. We demonstrate three managerial implications of this phenomenon: implications for the cost of capital, for the risk-adjusted valuation of supply chain improvement projects, and for supplier selection and risk. Data, as supplemental material, are available at http://dx.doi.org/10.1287/mnsc.2015.2187 . This paper was accepted by Serguei Netessine, operations management.",Crossref,100.0,10.1287/mnsc.2015.2187,https://doi.org/10.1287/mnsc.2015.2187,Management Science,"Osadchiy, N., Gaur, V., & Seshadri, S. (2016). Systematic Risk in Supply Chain Networks. Management Science , 62 (6), 1755-1777.",Goal 9,0.04299726604976692,False,industrial employment; supply chain disruptions
b45c37124b21d6a63bb68caeede3aef92d029242,Analysis of Tailored Base-Surge Policies in Dual Sourcing Inventory,"Seshadri, Sridhar",2015,"We study a model of a firm managing its inventory of a single product by sourcing supplies from two supply sources, a regular supplier who offers a lower unit cost and a longer lead time than a second, emergency, supplier. A practically implementable policy for such a firm is a tailored base-surge (TBS) policy [Allon G, Van Mieghem JA (2010) Global dual sourcing: Tailored base-surge allocation to near- and offshore production. Management Sci. 56(1):110–124] to manage its inventory. Under this policy, the firm procures a constant quantity from the regular supplier in every period and dynamically makes procurement decisions for the emergency supplier. Allon and Van Mieghem describe this practice as using the regular supplier to meet a base level of demand and the emergency supplier to manage demand surges, and they conjecture that this practice is most effective when the lead time difference between the two suppliers is large. We confirm these statements in two ways. First, we show the following analytical result: when demand is composed of a base demand random component plus a surge demand random component, which occurs with a certain small probability, the best TBS policy is close to optimal (over all policies) in a well-defined sense. Second, we also numerically investigate the cost effectiveness of the best TBS policy on a test bed of problem instances. The emphasis of this investigation is the study of the effect of the lead time difference between the two suppliers. Our study reveals that the cost difference between the best TBS policy and the optimal policy decreases dramatically as the lead time of the regular supplier increases. On our test bed, this cost difference decreases from an average (over the test bed) of 21% when the lead time from the regular supplier is two periods (the emergency supplier offers instant delivery) to 3.5% when that lead time is seven periods. This paper was accepted by Martin Lariviere, operations management.",Crossref,100.0,10.1287/mnsc.2014.1971,https://doi.org/10.1287/mnsc.2014.1971,Management Science,"Janakiraman, G., Seshadri, S., & Sheopori, A. (2015). Analysis of Tailored Base-Surge Policies in Dual Sourcing Inventory. Management Science , 61 (7), 1547-1561.",Goal 12,0.01122456190608136,False,sustainable supply chains
27bc9e0509eb5dd17656426f7cebe8496b37835e,Inventory Management with Stochastic Lead times,"Seshadri, Sridhar",2015,"This article analyzes a continuous time back-ordered inventory system with stochastic demand and stochastic delivery lags for placed orders. This problem in general has an infinite dimensional state space and is hence intractable. We first obtain the set of minimal conditions for reducing such a system's state space to one dimension and show how this reduction is done. Next, by modeling demand as a diffusion process, we reformulate the inventory control problem as an impulse control problem. We simplify the impulse control problem to a Quasi-Variation Inequality (QVI). Based on the QVI formulation, we obtain the optimality of the (s, S) policy and the limiting distribution of the inventory level. We also obtain the long run average cost of such an inventory system. Finally, we provide a method to solve the QVI formulation. Using a set of computational experiments, we show that significant losses are incurred in approximating a stochastic lead-time system with a fixed lead-time system, thereby highlighting the need for such stochastic lead-time models. We also provide insights into the dependence of this value loss on various problem parameters.",Crossref,97.87234042553192,10.1287/moor.2014.0671,https://doi.org/10.1287/moor.2014.0671,Mathematics of Operations Research,"Muthuraman, K., Seshadri, S., & Qi, W. (2015). Inventory Management with Stochastic Lead times. Mathematics of Operations Research , 40 (2), 302-327.",Goal 10,0.03663746516966242,False,
b95195978ee18bb2ce3dff4dc704ce401b1cb953,Pioneering Digital Platform Ecosystems: The Role of Aligned Capabilities and Motives in Shaping Key Choices and Performance Outcomes,"Shah, Sonali",2022,"Abstract R esearch Summary We inductively analyze rich qualitative and quantitative data on the global census of pioneering mobile money firms to examine how firm characteristics shape digital platform ecosystem configuration choices regarding (a) internal versus external integration and (b) the creation of network externalities through open versus closed end‐user access. In contrast to received wisdom, we find pioneering firms were equally likely to engage in external and internal integration; moreover, diversifying entrants were less likely to internally integrate than startups. We uncover the important role of motives, in addition to capabilities, for creating alignment between pioneering firms and their partners. Such alignment was key for addressing path‐dependent implementation challenges through experimentation and navigating nascent industry uncertainty for success. Managerial Summary Our study showcases how enterprising firms pioneered and diffused mobile money, a digital platform that improves access to financial services. The successful take‐off and growth of this industry, as revealed by our inductive analysis, was contingent on aligned capabilities and motives among platform co‐providers and critical partners. We illuminate why and how pioneer capabilities and motives influenced key platform choices regarding internal versus external integration, and open versus closed end‐user access. These choices then created different implementation challenges. The successful pioneers navigated these challenges to create a robust ecosystem for network effects by engaging in two actions: they developed lasting partner relationships, and they experimented to determine distinct demand segments, identify unmet needs, and develop value propositions.",Crossref,90.625,10.1002/smj.3475,https://doi.org/10.1002/smj.3475,Strategic Management Journal,"Meade, A., Shah, S., Agarwal, R., & Braguinsky, S. (2022). Pioneering Digital Platform Ecosystems: The Role of Aligned Capabilities and Motives in Shaping Key Choices and Performance Outcomes. Strategic Management Journal , 44 (7), 1653-1697.",Goal 9,0.03017444900924763,False,
ef29fae9ee62aeab7d9bd4aa964ba141dddc143d,Examining Open Innovation in Science (OIS): What Open Innovation Can and Cannot Offer the Science of Science,"Shah, Sonali",2021,"Abstract Openness and collaboration can foster breakthroughs in science and science-based innovation. As such, they can help address declining scientific productivity and tackle grand challenges of the present day. While the Open Science movement has helped make scientific knowledge widely available, the concept of Open Innovation in Science (OIS) more broadly encompasses inter- and transdisciplinary knowledge flows and collaborations along the entire process of generating and translating scientific research. Grounded in the logic of Open Innovation, the OIS research framework carefully considers the specifics of the science context. It integrates several different streams of research that aim to understand the antecedents, processes, effects, and boundary conditions of applying open and collaborative practices in science. Among others, such practices include involving crowds and citizens as well as open models of university-industry co-creation in different stages of scientific research.",Crossref,100.0,10.1093/oxfordhb/9780192899798.013.27,https://doi.org/10.1093/oxfordhb/9780192899798.013.27,The Oxford Handbook of Open Innovation,"Beck, S., LaFlamme, M., Bergenholtz, C., Bogers, M., Shah, S., et al. (2021). Examining Open Innovation in Science (OIS): What Open Innovation Can and Cannot Offer the Science of Science. Innovation: Organization and Management , (December), 1-15. link >",Goal 9,0.04262019956109492,False,scientific research
c6b95e94240bc41418b7f438fef9af68f73680a2,David Overshadows Goliath: Specializing in Generality for Internationalization in the Global Mobile Money Industry,"Shah, Sonali",2021,"We investigate the emergence of a global industry based on digital innovation by studying how the international expansion of pioneering firms relates to their characteristics and strategies for capability development and deployment. Using detailed archival data on mobile money, we classify pioneers that internationalize based on whether they were multinational diversifying entrants, developed country startups, or developing country startups. Our quantitative evidence suggests developing country startups that internationalize have the highest impact on the industry through subsequent platform launches. Digging deeper into the business histories of each firm, we uncover why: these startups “specialize in generality” by developing and deploying “bundled knowledge” capital consisting of technology, problem-solving and alliance management capabilities, thereby offsetting their physical capital scale and scope disadvantages relative to multinational diversifying entrants.",Semantic Scholar,93.69369369369369,10.1002/SMJ.3270,https://www.semanticscholar.org/paper/ae56d28e568380ec6d66da3de0bea0f7236d03aa,Strategic Management Journal,"Meade, A., Agarwal, R., Braguinsky, S., & Shah, S. (2021). David Overshadows Goliath: Specializing in Generality for Internationalization in the Global Mobile Money Industry. Strategic Management Journal , 42 (8), 1459-1489.",Goal 17,0.04453713546400893,False,global technology facilitation
11a1adbcf9c8dc0c3fde65ba687c880fc4cd4d26,"The Open Innovation in Science Research Field: A Collaborative Conceptualisation Approach Industry and Innovation , 136-185","Shah, Sonali",2020,"The presentation gives an overview of best practice collaborations of higher education and industry in Germany. It then describes different research organization and their roles in the German research landscape. Finally, the presentation shows some project examples in the area of artificial intelligence and data management which are funded by German and EU research agencies and involve collaboration between universities, research organizations, industrial companies, and municipalities.",Crossref,91.95402298850574,10.31219/osf.io/jfszw,https://doi.org/10.31219/osf.io/jfszw,,"Beck, S., Bergenholtz, C., Bogers, M., Brasseur, T., Shah, S., et al. (2020). The Open Innovation in Science Research Field: A Collaborative Conceptualisation Approach Industry and Innovation , 136-185. link >",Goal 4,0.0553306082765846,True,higher education
