KEY,Name,Entry,Year,Title_Guess,abstract,Source,MatchScore,DOI,URL,Year_Found,Venue,Status,QueryUsed,CandidateTitle,CandidateDOI,WhyNoAbstract,Primary_SDG,Primary_SDG_Score,Primary_SDG_Relevant,Primary_SDG_Semantic_Matched_Keywords
ca0f6e776796945c9a7f0403b8e518a75308188d,Karlene H. Roberts,"Roberts, K.H. and Ramanujam, R. ¡°Introduction¡± In R. Ramanujam and K.H. Roberts (Eds) Handbook of Organizational Reliability, Redwood City, Ca: Stanford University Press (forthcoming).",,"Roberts, K","Roberts syndrome (RBS) is a human disease characterized by defects in limb and craniofacial development and growth and mental retardation. RBS is caused by mutations in ESCO2, a gene which encodes an acetyltransferase for the cohesin complex. While the essential role of the cohesin complex in chromosome segregation has been well characterized, it plays additional roles in DNA damage repair, chromosome condensation, and gene expression. The developmental phenotypes of Roberts syndrome and other cohesinopathies suggest that gene expression is impaired during embryogenesis. It was previously reported that ribosomal RNA production and protein translation were impaired in immortalized RBS cells. It was speculated that cohesin binding at the rDNA was important for nucleolar form and function. We have explored the hypothesis that reduced ribosome function contributes to RBS in zebrafish models and human cells. Two key pathways that sense cellular stress are the p53 and mTOR pathways. We report that mTOR signaling is inhibited in human RBS cells based on the reduced phosphorylation of the downstream effectors S6K1, S6 and 4EBP1, and this correlates with p53 activation. Nucleoli, the sites of ribosome production, are highly fragmented in RBS cells. We tested the effect of inhibiting p53 or stimulating mTOR in RBS cells. The rescue provided by mTOR activation was more significant, with activation rescuing both cell division and cell death. To study this cohesinopathy in a whole animal model we used ESCO2-mutant and morphant zebrafish embryos, which have developmental defects mimicking RBS. Consistent with RBS patient cells, the ESCO2 mutant embryos show p53 activation and inhibition of the TOR pathway. Stimulation of the TOR pathway with L-leucine rescued many developmental defects of ESCO2-mutant embryos. Our data support the idea that RBS can be attributed in part to defects in ribosome biogenesis, and stimulation of the TOR pathway has therapeutic potential.",Semantic Scholar,17.77777778,10.1371/journal.pgen.1003857,https://www.semanticscholar.org/paper/920f8eba879ec4f8a6e44bbecdcc9dfa5ad7d39e,2013,PLoS Genetics,ok,"CR-biblio:Roberts  Roberts, K",,10.1371/journal.pgen.1003857,,Goal 16,0.0079704,FALSE,
4a52cc1205a7988efdb4569f9552fbf27128ede5,Karlene H. Roberts,"¡°A Tribute to Lyman W. Porter.¡± ¡± In S. Rogelberg (Ed.) Encyclopedia of Industrial and Organizational Psychology, Thousand Oaks, Ca: Sage (forthcoming)",,¡°A Tribute to Lyman W,"Prolonging survival in good health is a fundamental societal goal. However, the leading determinants of disability-free survival in healthy older people have not been well established. Data from ASPREE, a bi-national placebo-controlled trial of aspirin with 4.7 years median follow-up, was analysed. At enrolment, participants were healthy and without prior cardiovascular events, dementia or persistent physical disability. Disability-free survival outcome was defined as absence of dementia, persistent disability or death. Selection of potential predictors from amongst 25 biomedical, psychosocial and lifestyle variables including recognized geriatric risk factors, utilizing a machine-learning approach. Separate models were developed for men and women. The selected predictors were evaluated in a multivariable Cox proportional hazards model and validated internally by bootstrapping. We included 19,114 Australian and US participants aged ¡Ý65 years (median 74 years, IQR 71.6¨C77.7). Common predictors of a worse prognosis in both sexes included higher age, lower Modified Mini-Mental State Examination score, lower gait speed, lower grip strength and abnormal (low or elevated) body mass index. Additional risk factors for men included current smoking, and abnormal eGFR. In women, diabetes and depression were additional predictors. The biased-corrected areas under the receiver operating characteristic curves for the final prognostic models at 5 years were 0.72 for men and 0.75 for women. Final models showed good calibration between the observed and predicted risks. We developed a prediction model in which age, cognitive function and gait speed were the strongest predictors of disability-free survival in healthy older people. Trial registration Clinicaltrials.gov (NCT01038583)",Semantic Scholar,99.09699,10.1007/s11357-022-00547-x,https://www.semanticscholar.org/paper/ddf2a82cb4af769f7ab274b0018ca832f8bf8ad3,2022,GeroScience,ok,"CR-biblio:¡°A Tribute to Lyman W. Porter.¡± ¡± In S. Rogelberg (Ed.) Encyclopedia of Industrial and Organizational Psychology, Thousa",,10.1007/s11357-022-00547-x,,Goal 5,0.039811938,FALSE,
d3b8deda2bb0e91b22848ddaae7290c98d0f840e,Dave Rochlin,"Hope and Grit: How Human-Centered Product Design Enhanced Student Mental Health, Berkeley Haas Case Series",,"Hope and Grit: How Human-Centered Product Design Enhanced Student Mental Health, Berkeley Haas Case Series","Two organizations that focus on tech-based health innovation have partnered to improve the mental health of young adults. In this ¡°tech for good¡± project, Hopelab and Grit Digital Health worked together to create an app using human-centered product design. With the core needs of users at the forefront, the team developed an app both with and for college students to combat loneliness, a prevalent issue that can lead to other problems such as depression, anxiety, and even dropping out of college. The team also applied systems thinking to address the root causes of this ¡°wicked problem,¡± resulting in their Nod app, which has improved outcomes for college students. This article is based on the author¡¯s award-winning case study.",Semantic Scholar,99.96999891,10.1177/00081256231225786,https://www.semanticscholar.org/paper/6501d806d9db65654cf29159b081ed79e3479df7,2024,California Management Review,ok,"CR-biblio:Hope and Grit: How Human-Centered Product Design Enhanced Student Mental Health, Berkeley Haas Case Series",Hope and Grit: How Human-Centered Product Design Enhanced Student Mental Health,10.4135/9781529610710,,Goal 3,0.096380712,TRUE,health investment
31a12544a7655fea35eebd806d4ba7711e6871c5,Ryan Oprea,continuous time behavior,,continuous time behavior,"Dynamical evolution of systems with sparse Hamiltonians can always be recognized as continuous-time quantum walks (CTQWs) on graphs. In this paper, we analyze the short-time asymptotics of CTQWs. In recent studies, it was shown that for the classical diffusion process the short-time asymptotics of the transition probabilities follows power laws whose exponents are given by the usual combinatorial distances of the nodes. Inspired by this result, we perform a similar analysis for CTQWs in both closed and open systems, including time-dependent couplings. For time-reversal symmetric coherent quantum evolutions, the short-time asymptotics of the transition probabilities is completely determined by the topology of the underlying graph analogously to the classical case, but with a doubled power-law exponent. Moreover, this result is robust against the introduction of on-site potential terms. However, we show that time-reversal symmetry-breaking terms and noncoherent effects can significantly alter the short-time asymptotics. The analytical formulas are checked against numerics, and excellent agreement is found. Furthermore, we discuss in detail the relevance of our results for quantum evolutions on particular network topologies.",Semantic Scholar,99.9889791,10.1103/PhysRevA.100.062320,https://www.semanticscholar.org/paper/6467fe3084de887ab7e0b6ccd7c4d91980c3f4de,2019,Physical Review A,ok,CR-biblio:continuous time behavior,,10.1103/PhysRevA.100.062320,,Goal 16,0.007004579,FALSE,
1c2fcb577f045f58f9f970dbac50e5aca33cbaa3,Sarah Moshary,"¡° Does Sponsored Search Advertising Augment Organic Search? Evidence from an E-commerce Platform ,¡± Forthcoming",,"¡° Does Sponsored Search Advertising Augment Organic Search? Evidence from an E-commerce Platform ,¡± Forthcoming","This paper provides empirical evidence on the performance of sponsored search advertising in a case study of an unnamed e-commerce platform. I leverage a field experiment that blocks all sponsored search advertising for 3% of site visitors. The experiment shows that sponsored search advertising both steals business from organic listings and also reduces the total volume of transactions intermediated by the platform. However, in this case study, I find that sponsored search is nonetheless profitable for the platform because ad revenue more than compensates for the reduction in commissions that the platform earns on transactions. This paper was accepted by Raphael Thomadsen, marketing. Supplemental Material: The data files are available at https://doi.org/10.1287/mnsc.2024.04792 .",Crossref,99.7899108,10.1287/mnsc.2024.04792,https://doi.org/10.1287/mnsc.2024.04792,2025,Management Science,ok,"CR-biblio:¡° Does Sponsored Search Advertising Augment Organic Search? Evidence from an E-commerce Platform ,¡± Forthcoming",Does Sponsored Search Advertising Augment Organic Search? Evidence from an E-Commerce Platform,10.1287/mnsc.2024.04792,,Goal 12,0.00624809,FALSE,
fb719e55eb5ccc04d131224386f06291d7beb4a0,Frank C. Schultz,¡°An Executive Decision-Making Expertise Perspective on Strategic Decision-Making Speed.¡± (Working paper.),,¡°An Executive Decision-Making Expertise Perspective on Strategic Decision-Making Speed,"PurposeThe purpose of this paper is to describe how top management teams' expertise in comprehensive and intuitive decision-making contributes to effective improvisational decision-making in times of crisis. Also, improvisational decision-making, as a means for balancing or transcending the dualities of comprehensive and intuitive decision processes, enables the three strategic decision-making processes to coexist and contribute to decision-quality when in crisis.Design/methodology/approachAfter providing a general overview of comprehensive, intuitive and improvisational decision-making and introducing paradox theory, this paper offers a conceptual model of the link between improvisational decision-making and decision quality in crisis situations. Three boundary conditions are discussed: expertise in comprehensive decision-making, expertise in intuitive decision-making and the paradoxical balanced combination of comprehensive and intuitive decision-making. Two brief cases are included to illustrate the theory.FindingsAlthough comprehensive and intuitive decision-making are rooted in distinct information processing approaches with different cognitive demands and at times contradictory logics, they can be combined in unique ways when senior executives improvise decisions in crisis situations.Practical implicationsParticularly in the contexts of crises, it is critical for managers to understand the value of improvisational decision-making and the balanced combination of decision-making tools available to them in order to make rapid and quality decisions. Potential action research interventions are suggested.Originality/valueThis paper offers an integrated model of decision-making, encompassing comprehensive, intuitive and improvisational processes and highlights the combinatory and synergistic nature of these approaches in a crisis.",Semantic Scholar,91.89189189,10.1108/md-08-2020-1060,https://www.semanticscholar.org/paper/e760d75a455c8a36258aa19e002c436327e41a85,2020,Management Decision,ok,CR-biblio:¡°An Executive Decision-Making Expertise Perspective on Strategic Decision-Making Speed.¡± (Working paper.),,10.1108/md-08-2020-1060,,Goal 5,0.0480095,FALSE,decision-making; decision-making power
4c8675de949fd6c60e776ce56e38a34f44c7b913,Frank C. Schultz,¡°The Impact of Organizational Slack on Strategic Decision Making.¡± (Working paper.),,¡°The Impact of Organizational Slack on Strategic Decision Making,"Background: Cardiology divisions reshaped their activities during the coronavirus disease 2019 (COVID-19) pandemic. This study aimed to analyze the organization of echocardiographic laboratories and echocardiography practice during the second wave of the COVID-19 pandemic in Italy, and the expectations for the post-COVID era. Methods: We analyzed two different time periods: the month of November during the second wave of the COVID-19 pandemic (2020) and the identical month during 2019 (November 2019). Results: During the second wave of the COVID-19 pandemic, the hospital activity was partially reduced in 42 (60%) and wholly interrupted in 3 (4%) echocardiographic laboratories, whereas outpatient echocardiographic activity was partially reduced in 41 (59%) and completely interrupted in 7 (10%) laboratories. We observed an important change in the organization of activities in the echocardiography laboratory which reduced the operator-risk and improved self-protection of operators by using appropriate personal protection equipment. Operators wore FFP2 in 58 centers (83%) during trans-thoracic echocardiography (TTE), in 65 centers (93%) during transesophageal echocardiography (TEE) and 63 centers (90%) during stress echocardiography. The second wave caused a significant reduction in number of echocardiographic exams, compared to November 2019 (from 513 ¡À 539 to 341 ¡À 299 exams per center, ?34%, p < 0.001). On average, there was a significant increase in the outpatient waiting list for elective echocardiographic exams (from 32.0 ¡À 28.1 to 45.5 ¡À 44.9 days, +41%, p < 0.001), with a reduction of in-hospital waiting list (2.9 ¡À 2.4 to 2.4 ¡À 2.0 days, ?17%, p < 0.001). We observed a large diffusion of point-of-care cardiac ultrasound (88%), with a significant increase of lung ultrasound usage in 30 centers (43%) during 2019, extended to all centers in 2020. Carbon dioxide production by examination is an indicator of the environmental impact of technology (100-fold less with echocardiography compared to other cardiac imaging techniques). It was ignored in 2019 by 100% of centers, and currently it is considered potentially crucial for decision-making in cardiac imaging by 65 centers (93%). Conclusions: In one year, major changes occurred in echocardiography practice and culture. The examination structure changed with extensive usage of point-of-care cardiac ultrasound and with lung ultrasound embedded by default in the TTE examination, as well as the COVID-19 testing.",Semantic Scholar,99.9999901,10.3390/jcm10163466,https://www.semanticscholar.org/paper/5205460f7b52a1436dbc18f1df6d5c7ead11799a,2021,Journal of Clinical Medicine,ok,CR-biblio:¡°The Impact of Organizational Slack on Strategic Decision Making.¡± (Working paper.),,10.3390/jcm10163466,,Goal 1,0.027640345,FALSE,COVID-19 impact
c4725d6773f6c8ea70d7c12e40fcc057c9e87f4b,Pablo T. Spiller,"¡°Buy, Lobby or Sue: Interest Groups¡¯ Participation in Policy Making ¨C A Selective Survey,¡± with Sanny Liao, in New Institutional Economics , edited by Eric Brousseau and Jean-Michael Glachant. Cambridge University Press.",,"¡°Buy, Lobby or Sue: Interest Groups¡¯ Participation in Policy Making ¨C A Selective Survey,¡± with Sanny Liao, in New Institutional Economics , edited by Eric Brousseau and Jean-Michael Glachant","Institutions frame behaviors and exchanges in markets, business networks, communities, and organizations throughout the world. Thanks to the pioneering work of Ronald Coase, Douglas North and Olivier Williamson, institutions are now recognized as being a key factor in explaining differences in performance between industries, nations, and regions. The fast-growing field of new institutional economics analyzes the economics of institutions and organizations using methodologies, concepts, and analytical tools from a wide range of disciplines (including political science, anthropology, sociology, management, law, and economics). With contributions from an international team of researchers, New Institutional Economics provides theoreticians, practitioners, and advanced students in economics and social sciences with a guide to the many recent developments in the field. It explains the underlying methodologies, identifies issues and questions for future research, and shows how results apply to decision making in law, economic policy, management, regulation and institutional design.",Crossref,100,10.1017/cbo9780511754043,https://doi.org/10.1017/cbo9780511754043,2008,,ok,"CR-biblio:  ¡°Buy, Lobby or Sue: Interest Groups¡¯ Participation in Policy Making ¨C A Selective Survey,¡± with Sanny Liao, in New Ins",New Institutional Economics,10.1017/cbo9780511754043,,Goal 16,0.057415438,TRUE,transparent institutions
2acb86162df092d81d5942007ce393a0a876b443,Barry M. Staw,"¡°Lend Me Your Wallets: The Effect of Charismatic Leadership on External Support for an Organization,¡± with F. Flynn. Strategic Management Journal.",,"¡°Lend Me Your Wallets: The Effect of Charismatic Leadership on External Support for an Organization,¡± with F","Abstract We argue that charismatic leadership can influence external support for the organization, particularly in making the company more attractive to outside investors. Two studies were conducted to test this general hypothesis. First, an archival study demonstrated that the stock of companies headed by charismatic leaders appreciated more than the stock of comparable companies, even after differences in corporate performance were controlled. It was also found that the effect of charismatic leadership was heightened under more difficult economic conditions. Second, an experiment was conducted in which the salience of charismatic leadership was manipulated, along with information about the prospects for an organization's turnaround. Results showed that appeals from a charismatic leader led to increased investment in the firm, and the leader's influence was greater when the prospects for an organizational turnaround were more difficult. It was also found that an endowment of stock enhanced the influence of charismatic appeals and that charismatic leadership may have affected the general risk propensities of followers. These findings were interpreted in terms of an external perspective on leadership, illustrating how leaders can manage the firm's economic and social environment. Copyright ? 2004 John Wiley & Sons, Ltd.",Crossref,80.98999997,10.1002/smj.377,https://doi.org/10.1002/smj.377,2004,Strategic Management Journal,ok,"CR-biblio:¡°Lend Me Your Wallets: The Effect of Charismatic Leadership on External Support for an Organization,¡± with F. Flynn. Str",Lend me your wallets: the effect of charismatic leadership on external support for an organization,10.1002/smj.377,,Goal 5,0.033462091,FALSE,
1414b3a9a5b7ba99ceb463d5cf8ff449fb262757,Steven Tadelis,"Mitchell Hoffman and Steven Tadelis. People Management Skills, Employee Attrition, and Manager Rewards: An Empirical Analysis . Journal of Political Economy . How much do a manager¡¯s interpersonal skills with subordinates, which we call people management skills, affect employee outcomes? Are managers rewarded for having such skills? Using personnel data from a large high-tech firm, we show that survey-measured people management skills have a strong negative relation to employee turnover. A causal interpretation is reinforced by several research designs, including those exploiting new workers joining the firm and workers switching managers. However, people management skills do not consistently improve most observed non-attrition outcomes. Better people managers themselves receive higher subjective performance ratings, higher promotion rates, and larger salary increases.",,Mitchell Hoffman and Steven Tadelis,"How much do a manager¡¯s interpersonal skills with subordinates, which we call people management skills, affect employee outcomes? Are managers rewarded for having such skills? Using personnel data from a large high-tech firm, we show that survey-measured people management skills have a strong negative relation to employee turnover. A causal interpretation is reinforced by several research designs, including those exploiting new workers joining the firm and workers switching managers. However, people management skills do not consistently improve most observed nonattrition outcomes. Better people managers themselves receive higher subjective performance ratings, higher promotion rates, and larger salary increases.",Semantic Scholar,99.19699197,10.1086/711409,https://www.semanticscholar.org/paper/383da33ed6ebbf01dd572ddf55fb1816b57bcf8e,2018,Journal of Political Economy,ok,CR-biblio:  Mitchell Hoffman and Steven Tadelis,,10.1086/711409,,Goal 4,0.032102705,FALSE,
c1da56ac86cad36d41875ae1609af52cf2d5dbb2,Steven Tadelis,"Tom Blake, Kane Sweeney, Sarah Moshary, and Steven Tadelis. Price Salience and Product Choice . Marketing Science . Online vendors often employ drip-pricing strategies, where mandatory fees are displayed at a later stage in the purchase process than base prices. We analyze a large-scale field experiment on StubHub.com and show that disclosing fees upfront reduces both the quantity and quality of purchases. The effect of salience on quality accounts for at least 28% of the overall revenue decline. Detailed click-stream data show that price shrouding makes price comparisons difficult and results in consumers spending more than they would otherwise. We also find that sellers respond to increased price obfuscation by listing higher-quality tickets.",,"Tom Blake, Kane Sweeney, Sarah Moshary, and Steven Tadelis",We analyze a large-scale field experiment on StubHub.com and show that disclosing fees upfront reduces both the quantity and quality of purchases.,Semantic Scholar,99.96709997,10.1287/MKSC.2020.1261,https://www.semanticscholar.org/paper/0101bb39b6d25b4852720f9074bd49a733eae86f,2018,"Marketing science (Providence, R.I.)",ok,"CR-biblio:Tom Blake  Tom Blake, Kane Sweeney, Sarah Moshary, and Steven Tadelis",,10.1287/MKSC.2020.1261,,Goal 2,0.005566371,FALSE,
c6e010b13aa171d10d42dfb68ec101f292f064df,Steven Tadelis,"Matt Backus, Tom Blake, Brad Larsen, and Steven Tadelis. Sequential Bargaining in the Field: Evidence from Millions of Online Bargaining Interactions . Quarterly Journal of Economics . .We study patterns of behavior in bilateral bargaining situations using a rich new data set describing back-and-forth sequential bargaining occurring in over 25 million listings from eBay¡¯s Best Offer platform. We compare observed behavior to predictions from the large theoretical bargaining literature. One-third of bargaining interactions end in immediate agreement, as predicted by complete-information models. The majority of sequences play out differently, ending in disagreement or delayed agreement, which have been rationalized by incomplete information models. We find that stronger bargaining power and better outside options improve agents¡¯ outcomes. Robust empirical findings that existing models cannot rationalize include reciprocal (and gradual) concession behavior and delayed disagreement. Another robust pattern at odds with existing theory is that players exhibit a preference for making and accepting offers that split the difference between the two most recent offers. These observations suggest that behavioral norms, which are neither incorporated nor explained by existing theories, play an important role in the success of bargaining outcomes.",,"Matt Backus, Tom Blake, Brad Larsen, and Steven Tadelis","Bargaining breakdown is common in bargaining in environments with incomplete information. We study whether, in these environments, permitting communication impacts bargaining outcomes. On May 23, 2016, eBay Germany¡¯s Best Offer platform introduced unstructured communication allowing desktop users, but not mobile users, to accompany offers with a message. Using this natural experiment, our difference-in-differences approach documents a 14% decrease in the rate of breakdown among compliers. Though adoption is immediate, the effect is not. We show, using text analysis, that the dynamics are consistent with repeat players learning how to use communication in bargaining. Finally, tying the two results together, we show that messages that emulate the text content of experienced sellers are more likely to be accepted. This paper was accepted by Joshua Gans, business strategy. Funding: Part of this research was supported by the NSF [Grant SES-1629060]. Supplemental Material: The online appendix and data files are available at https://doi.org/10.1287/mnsc.2023.00366 .",Semantic Scholar,97.79997999,10.1287/mnsc.2023.00366,https://www.semanticscholar.org/paper/b324d6b3d3e2583d3c8d43820f8092f3cf7bb0a9,2025,Management Sciences,ok,"CR-biblio:Matt Backus  Matt Backus, Tom Blake, Brad Larsen, and Steven Tadelis",,10.1287/mnsc.2023.00366,,Goal 4,0.018401858,FALSE,
d2eb033bb28a8e69a474aca5e6d2b86d4dfdad5d,Steven Tadelis,"Steven Tadelis, Lingfang (Ivy) Li, and Xiaolan Zhou. Buying Reputation as a Signal of Quality: Evidence from an Online Marketplace . Rand Journal of Economics . Seller reputation, generated by buyer feedback, is critical to fostering trust in online marketplaces. Marketplaces or sellers may choose to compensate buyers for providing feedback. Signaling theory predicts that only sellers of high-quality products will reward buyers for truthful feedback, especially when a product lacks any feedback and when the seller is not established. We confirm these hypotheses using Taobao¡¯s reward-for-feedback mechanism. High-quality products, especially without established feedback, are chosen for feedback rewards, which cause sales to increase by 36%. Marketplaces and consumers can therefore benefit from allowing sellers to buy feedback and signal their high-quality products in the process.",,"Steven Tadelis, Lingfang (Ivy) Li, and Xiaolan Zhou","Seller reputation, generated by buyer feedback, is critical to fostering trust in online marketplaces. Marketplaces or sellers may choose to compensate buyers for providing feedback. Signaling theory predicts that only sellers of high©\quality products will reward buyers for truthful feedback, especially when a product lacks any feedback and when the seller is not established. We confirm these hypotheses using Taobao's reward©\for©\feedback mechanism. High©\quality products, especially without established feedback, are chosen for feedback rewards, which cause sales to increase by 36%. Marketplaces and consumers can therefore benefit from allowing sellers to buy feedback and signal their high©\quality products in the process.",Semantic Scholar,99.9979,10.1111/1756-2171.12346,https://www.semanticscholar.org/paper/2d434f854eb0f9e9e3023d44034a074abef4cb43,2016,The Rand Journal of Economics,ok,"CR-biblio:Steven Tadelis  Steven Tadelis, Lingfang (Ivy) Li, and Xiaolan Zhou",,10.1111/1756-2171.12346,,Goal 12,0.016092921,FALSE,consumer behavior
1f9c921381d8977d80d0e2670ed1226993e5c191,Steven Tadelis,"Matt Backus, Tom Blake, and Steven Tadelis. On the Empirical Content of Cheap-Talk Signaling: An Application to Bargaining . Journal of Political Economy . We outline a framework for the empirical analysis of signaling games based on three features: sorting, incentive compatibility, and beliefs. We apply it to document cheap-talk signaling in the use of round-number offers during negotiations. Using millions of online bargaining interactions, we show that items listed at multiples of $100 receive offers that are 8¨C12 percent lower but are 15¨C25 percent more likely to sell, demonstrating the trade-off requisite for incentive compatibility. Those same sellers are more likely to accept a similar offer, and buyers are more likely to investigate their listings, consistent with seller sorting and buyer belief updating.",,"Matt Backus, Tom Blake, and Steven Tadelis","We study patterns of behavior in bilateral bargaining situations using a rich, new dataset describing over 88 million listings from eBay's Best Offer platform, with back-and-forth bargaining occurring in over 25 million of these listings. We document patterns of behavior and relate them to ""rational"" and ""psychological"" theories of bargaining and find that bargaining patterns are consistent with elements of both approaches. Most notably, players with more bargaining strength typically receive better outcomes, and players exhibit equitable behavior by making offers that split-the-difference between negotiating positions. We are publicly releasing this new dataset to support additional empirical bargaining research.",Semantic Scholar,99.99806992,10.1093/QJE/QJAA003,https://www.semanticscholar.org/paper/683ba6f5073b00909a792c941777b4a7b0d5556e,2020,,ok,"CR-biblio:Matt Backus  Matt Backus, Tom Blake, and Steven Tadelis",,10.1093/QJE/QJAA003,,Goal 9,0.004870822,FALSE,
71402aef27b5548e8cb87bf98530e2c92af2f08d,Xi Wu,"Yukun Liu and Xi Wu. ¡°How Does Shareholder Governance Affect the Cost of Borrowing? Evidence from the Passage of Anti-Takeover Provisions.¡± Journal of Accounting and Economics , forthcoming",,Yukun Liu and Xi Wu,"We find that three factors ¨C cryptocurrency market, size, and momentum ¨C capture the cross-sectional expected cryptocurrency returns. We consider a comprehensive list of price- and market-related factors in the stock market, and construct their cryptocurrency counterparts. Nine cryptocurrency factors form successful long-short strategies that generate sizable and statistically significant excess returns. We show that all of these strategies are accounted for by the cryptocurrency three-factor model.",Semantic Scholar,99,10.2139/ssrn.3379131,https://www.semanticscholar.org/paper/307abab0b64ed7f02d3f9a57bfe944e56ea70d0c,2019,Social Science Research Network,ok,CR-biblio:  Yukun Liu and Xi Wu,,10.2139/ssrn.3379131,,Goal 17,0.011223465,FALSE,
44694eec776e41fb90500af4d1edcd604c1ff61b,Candace A. Yano,"Houmin Yan, Candace Arai Yano, and Hanqin Zhang. Multi-Period Inventory Models with Target-Profit Constraints under Accrual- and Cash-Basis Accounting. Production and Operations Management . Forthcoming",,Production and Operations Management,"Managers seek to meet quarterly profit targets because missing a target affects both the stock price and bonuses. To capture how these targets can affect a retailer¡¯s procurement decisions, we analyze a periodic©\review inventory model with a chance constraint in each period that requires meeting a profit target with a given probability, while maximizing expected profit. Corporate profits are reported using accrual accounting, but inventory models typically use cash©\basis accounting. We consider both methods. The optimal policy under accrual accounting is quite complicated, involving a state©\dependent disposal policy, so we focus on the class of policies in which, in each period, the disposal quantity is increasing in the remaining inventory after demand has occurred, and show that the optimal policy consists of an order©\up©\to level and a dispose©\down©\to level in each period. These values may depend upon the constraint in that period and in all subsequent periods, so each constraint may have far©\reaching effects. We also derive the optimal policy under cash©\basis accounting for the infinite horizon stationary case and find that it is state©\ and demand dependent, even in this ¡°easy¡± case. We offer insights into how the chance constraints affect the optimal procurement decisions and profits under both accounting schemes, and show that the chance constraints can lead to perverse behavior under cash©\basis accounting.",Semantic Scholar,98.19999989,10.1111/poms.12986,https://www.semanticscholar.org/paper/76a3b4424adfbb474b665217426e890d3b542d44,2019,Production and operations management,ok,CR-biblio:Houmin Yan  Production and Operations Management,,10.1111/poms.12986,,Goal 12,0.012176787,FALSE,
4d24071edc7a6ce9c8e2c3682dca0c60d0ad8a85,Adam Rosenzweig,"Andrew Isaacs, Natalia Costa i Coromina, and Adam Rosenzweig. (2019). Okta For Good: Pursuing Innovation and Impact in Corporate Social Responsibility. Case No. B5937. Berkeley Haas Case Series. https://cases.haas.berkeley.edu/2019/08/okta/",2019,Okta For Good: Pursuing Innovation and Impact in Corporate Social Responsibility,"&lt;p&gt;Okta, a leader in identity and access management (IAM) software based in San Francisco, CA, has developed a unique and ambitious model for Corporate Social R",LandingPage(meta/jsonld),100,10.4135/9781529724516,https://sk.sagepub.com/cases/okta-for-good-innovation-impact-corporate-social-responsibility#_,2019,,no_abstract_from_cr,CR-biblio:Andrew Isaacs 2019 Okta For Good: Pursuing Innovation and Impact in Corporate Social Responsibility,Okta for Good: Pursuing Innovation and Impact in Corporate Social Responsibility,10.4135/9781529724516,,Goal 1,0.028907976,FALSE,
57e7b7e54b84256a0cade66f89d6b5369096110b,Ahmed Badruzzaman,"Badruzzaman, A. (2024). Nuclear Logging in Geological Probing for a Low-Carbon Energy Future ¨C A New Frontier? Volume 65, Issue 03 Petrophysics 65 (03): 274¨C301.",2024,"Badruzzaman, A","High levels of arsenic in well water are causing widespread poisoning in Bangladesh. In a typical aquifer in southern Bangladesh, chemical data imply that arsenic mobilization is associated with recent inflow of carbon. High concentrations of radiocarbon-young methane indicate that young carbon has driven recent biogeochemical processes, and irrigation pumping is sufficient to have drawn water to the depth where dissolved arsenic is at a maximum. The results of field injection of molasses, nitrate, and low-arsenic water show that organic carbon or its degradation products may quickly mobilize arsenic, oxidants may lower arsenic concentrations, and sorption of arsenic is limited by saturation of aquifer materials.",OpenAlex(DOI),100,,https://openalex.org/W2167437752,,,no_abstract_all_sources,"CR-biblio:Badruzzaman, A. (2024). Nuclear Logging in Geological Probing for a Low-Carbon Energy Future ¨C A New Frontier? Volume 65",,10.1126/SCIENCE.1076978,,Goal 6,0.140320237,TRUE,aquifers
d4c322abdad7bad9e7277dfce919754733119318,Ahmed Badruzzaman,"Badruzzaman, A. (2023). Accelerator Technology for Well Logging: Advances, Challenges, and Opportunities",2023,"Badruzzaman, A","High levels of arsenic in well water are causing widespread poisoning in Bangladesh. In a typical aquifer in southern Bangladesh, chemical data imply that arsenic mobilization is associated with recent inflow of carbon. High concentrations of radiocarbon-young methane indicate that young carbon has driven recent biogeochemical processes, and irrigation pumping is sufficient to have drawn water to the depth where dissolved arsenic is at a maximum. The results of field injection of molasses, nitrate, and low-arsenic water show that organic carbon or its degradation products may quickly mobilize arsenic, oxidants may lower arsenic concentrations, and sorption of arsenic is limited by saturation of aquifer materials.",OpenAlex(DOI),100,,https://openalex.org/W2167437752,,,no_abstract_all_sources,"CR-biblio:Badruzzaman, A. (2023). Accelerator Technology for Well Logging: Advances, Challenges, and Opportunities",,10.1126/SCIENCE.1076978,,Goal 6,0.140320237,TRUE,aquifers
